bytebuffer.mut.46.2_2_37.AOD.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.118.1_1_5.SDL.gs_bytebuffer_get_state|.;0;0;0;0;0;0
bytebuffer.mut.15.2_2_25.ROD.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.48.1_1_17.SDL.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.13.1_1_5.SDL.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.101.2_2_22.ROD.gs_bytebuffer_get_as_string|.;0;0;0;0;0;0
bytebuffer.mut.69.1_1_9.SDL.gs_bytebuffer_append|.;0;0;0;0;0;0
bytebuffer.mut.52.1_1_9.ROD.gs_bytebuffer_vprintf|.;1;0;0;0;0;0
bytebuffer.mut.19.1_1_9.SDL.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.14.1_1_5.SDL.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.73.1_1_13.SDL.gs_bytebuffer_append|.;0;0;0;0;0;0
bytebuffer.mut.67.1_1_5.SDL.gs_bytebuffer_append|.;0;0;0;0;0;0
bytebuffer.mut.20.1_1_9.SDL.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.42.1_1_13.SDL.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.36.1_1_13.SDL.gs_bytebuffer_vprintf|.;1;0;0;0;0;0
bytebuffer.mut.35.2_2_17.ROD.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.45.1_1_17.SDL.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.106.1_1_13.SDL.gs_bytebuffer_get_as_string|.;0;0;0;0;0;0
bytebuffer.mut.85.1_1_9.ROD.gs_bytebuffer_append_string|.;1;0;0;0;0;0
bytebuffer.mut.46.1_1_28.AOD.gs_bytebuffer_vprintf|.;0;0;0;0;0;0
bytebuffer.mut.12.1_2_32.SDL.gs_bytebuffer_init|.;0;0;0;0;0;0
bytebuffer.mut.123.1_1_13.SDL.gs_bytebuffer_get_state|.;0;0;0;0;0;0
bytebuffer.mut.52.1_1_5.SDL.gs_bytebuffer_vprintf|.;0;1;1;1;1;1
bytebuffer.mut.109.1_1_13.SDL.gs_bytebuffer_get_as_string|.;1;0;0;0;0;0
bytebuffer.mut.60.1_1_5.SDL.gs_bytebuffer_printf|.;0;0;0;0;0;0
bytebuffer.mut.34.1_1_9.SDL.__builtin_va_end|.;0;0;0;0;0;0
bytebuffer.mut.108.1_1_9.SDL.gs_bytebuffer_get_as_string|.;0;1;1;1;1;1
