e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/atan.xml;PASSED;-;4353
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_rem_pio2.xml;PASSED;-;6606
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_log.xml;PASSED;-;3626
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__fpclassifyd.xml;PASSED;-;3890
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__kernel_sinf.xml;PASSED;-;2628
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/atan2.xml;PASSED;-;7507
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fminf.xml;PASSED;-;5455
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/rem2pif.xml;PASSED;-;2514
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/deg2rad.xml;PASSED;-;2202
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/tan.xml;PASSED;-;4335
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/isnan.xml;PASSED;-;2305
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/sinf.xml;PASSED;-;4420
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fabs.xml;PASSED;-;2370
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fmod.xml;PASSED;-;5372
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_atan2.xml;PASSED;-;7367
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/cosf.xml;PASSED;-;4396
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/log.xml;PASSED;-;2866
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/powf.xml;PASSED;-;7267
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__kernel_rem_pio2.xml;PASSED;-;1933
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/modff.xml;PASSED;-;6415
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/log10.xml;PASSED;-;3231
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_hypot.xml;PASSED;-;4692
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__kernel_tanf.xml;PASSED;-;3159
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/floorf.xml;PASSED;-;4043
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_powf.xml;PASSED;-;13531
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__kernel_sin.xml;PASSED;-;3170
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/isinf.xml;PASSED;-;2553
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/exp.xml;PASSED;-;2734
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_fmod.xml;PASSED;-;10599
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/scalbn.xml;PASSED;-;3791
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/asinf.xml;PASSED;-;4135
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/round.xml;PASSED;-;5013
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/isfinitef.xml;PASSED;-;2576
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/atanf.xml;PASSED;-;4338
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_rem_pio2f.xml;PASSED;-;2811
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_acosf.xml;PASSED;-;3994
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_atan2f.xml;PASSED;-;6793
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/cos.xml;PASSED;-;4337
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fpclassifyf.xml;PASSED;-;2738
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_sqrtf.xml;PASSED;-;2884
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__ieee754_fmodf.xml;PASSED;-;5893
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/deg2radf.xml;PASSED;-;2174
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/__kernel_cos.xml;PASSED;-;3118
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fmaxf.xml;PASSED;-;5392
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/log10f.xml;PASSED;-;3171
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/ceilf.xml;PASSED;-;3922
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/fabsf.xml;PASSED;-;2424
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/asin.xml;PASSED;-;3965
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/rem2pi.xml;PASSED;-;2515
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/truncf.xml;PASSED;-;4578
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/floor.xml;PASSED;-;4376
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/pow.xml;PASSED;-;6725
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/scalbnf.xml;PASSED;-;4526
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/roundf.xml;PASSED;-;4384
e_pow.mut.275.1_1_6.SDL.__ieee754_pow;COMPILED;/home/mlfs/unit-test-suite/expf.xml;PASSED;-;2684
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/sqrt.xml;PASSED;-;4156
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fmax.xml;PASSED;-;5365
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_exp.xml;PASSED;-;3454
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_logf.xml;PASSED;-;3590
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/hypotf.xml;PASSED;-;4371
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/modf.xml;PASSED;-;7132
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/logf.xml;PASSED;-;2834
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/signbitf.xml;PASSED;-;2571
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_hypotf.xml;PASSED;-;4447
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_sqrt.xml;PASSED;-;2899
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/hypot.xml;PASSED;-;4384
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_tan.xml;PASSED;-;3067
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/acos.xml;PASSED;-;4072
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__fpclassifyf.xml;PASSED;-;2740
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_log10f.xml;PASSED;-;3276
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fpclassify.xml;PASSED;-;3711
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/ceil.xml;PASSED;-;4273
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isnanf.xml;PASSED;-;2516
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_acos.xml;PASSED;-;4002
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/copysignf.xml;PASSED;-;5308
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_cosf.xml;PASSED;-;2984
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/sin.xml;PASSED;-;4351
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fmin.xml;PASSED;-;5410
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_asinf.xml;PASSED;-;4932
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_expf.xml;PASSED;-;3471
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/acosf.xml;PASSED;-;4032
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/signbit.xml;PASSED;-;2536
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/sqrtf.xml;PASSED;-;3002
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/atan2f.xml;PASSED;-;7453
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/tanf.xml;PASSED;-;4370
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/trunc.xml;PASSED;-;4959
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/copysign.xml;PASSED;-;5339
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isfinite.xml;PASSED;-;2520
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_log10.xml;PASSED;-;3382
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isinff.xml;PASSED;-;2544
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_rem_pio2f.xml;PASSED;-;1946
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_asin.xml;PASSED;-;4670
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fmodf.xml;PASSED;-;5290
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_pow.xml;PASSED;-;15107
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/atan.xml;PASSED;-;4251
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_rem_pio2.xml;PASSED;-;6720
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_log.xml;PASSED;-;3626
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__fpclassifyd.xml;PASSED;-;3880
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_sinf.xml;PASSED;-;2604
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/atan2.xml;PASSED;-;7401
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fminf.xml;PASSED;-;5413
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/rem2pif.xml;PASSED;-;2478
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/deg2rad.xml;PASSED;-;2161
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/tan.xml;PASSED;-;4329
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isnan.xml;PASSED;-;2271
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/sinf.xml;PASSED;-;4333
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fabs.xml;PASSED;-;2380
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fmod.xml;PASSED;-;5410
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_atan2.xml;PASSED;-;7222
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/cosf.xml;PASSED;-;4316
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/log.xml;PASSED;-;2948
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/powf.xml;PASSED;-;7245
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_rem_pio2.xml;PASSED;-;1925
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/modff.xml;PASSED;-;6354
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/log10.xml;PASSED;-;3205
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_hypot.xml;PASSED;-;4652
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_tanf.xml;PASSED;-;3028
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/floorf.xml;PASSED;-;4012
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_powf.xml;PASSED;-;13271
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_sin.xml;PASSED;-;3118
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isinf.xml;PASSED;-;2497
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/exp.xml;PASSED;-;2659
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_fmod.xml;PASSED;-;10554
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/scalbn.xml;PASSED;-;3834
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/asinf.xml;PASSED;-;4107
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/round.xml;PASSED;-;5036
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/isfinitef.xml;PASSED;-;2561
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/atanf.xml;PASSED;-;4271
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_rem_pio2f.xml;PASSED;-;2820
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_acosf.xml;PASSED;-;4045
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_atan2f.xml;PASSED;-;6799
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/cos.xml;PASSED;-;4318
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fpclassifyf.xml;PASSED;-;2703
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_sqrtf.xml;PASSED;-;2841
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__ieee754_fmodf.xml;PASSED;-;5913
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/deg2radf.xml;PASSED;-;2186
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/__kernel_cos.xml;PASSED;-;3140
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fmaxf.xml;PASSED;-;5440
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/log10f.xml;PASSED;-;3177
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/ceilf.xml;PASSED;-;3937
