300;1;300;209;51;91;69.67
300;2;300;192;51;108;64.00
300;3;300;182;38;118;60.67
300;4;300;198;59;102;66.00
300;5;300;197;40;103;65.67
300;6;300;195;53;105;65.00
300;7;300;185;41;115;61.67
300;8;300;197;37;103;65.67
300;9;300;195;49;105;65.00
300;10;300;186;43;114;62.00
300;11;300;205;46;95;68.33
300;12;300;195;45;105;65.00
300;13;300;186;44;114;62.00
300;14;300;201;47;99;67.00
300;15;300;198;55;102;66.00
300;16;300;212;51;88;70.67
300;17;300;194;53;106;64.67
300;18;300;183;43;117;61.00
300;19;300;179;41;121;59.67
300;20;300;191;51;109;63.67
300;21;300;198;43;102;66.00
300;22;300;200;60;100;66.67
300;23;300;192;36;108;64.00
300;24;300;185;35;115;61.67
300;25;300;187;38;113;62.33
300;26;300;193;41;107;64.33
300;27;300;199;45;101;66.33
300;28;300;197;46;103;65.67
300;29;300;213;53;87;71.00
300;30;300;200;42;100;66.67
300;31;300;192;42;108;64.00
300;32;300;206;53;94;68.67
300;33;300;204;54;96;68.00
300;34;300;203;52;97;67.67
300;35;300;201;52;99;67.00
300;36;300;176;47;124;58.67
300;37;300;190;43;110;63.33
300;38;300;197;52;103;65.67
300;39;300;203;43;97;67.67
300;40;300;199;47;101;66.33
300;41;300;208;49;92;69.33
300;42;300;202;50;98;67.33
300;43;300;198;48;102;66.00
300;44;300;189;48;111;63.00
300;45;300;192;49;108;64.00
300;46;300;195;47;105;65.00
300;47;300;201;49;99;67.00
300;48;300;210;46;90;70.00
300;49;300;199;50;101;66.33
300;50;300;199;55;101;66.33
300;51;300;199;54;101;66.33
300;52;300;208;38;92;69.33
300;53;300;186;38;114;62.00
300;54;300;196;40;104;65.33
300;55;300;185;40;115;61.67
300;56;300;189;52;111;63.00
300;57;300;182;35;118;60.67
300;58;300;197;51;103;65.67
300;59;300;204;49;96;68.00
300;60;300;199;51;101;66.33
300;61;300;199;51;101;66.33
300;62;300;201;52;99;67.00
300;63;300;189;36;111;63.00
300;64;300;198;47;102;66.00
300;65;300;179;36;121;59.67
300;66;300;181;46;119;60.33
300;67;300;197;50;103;65.67
300;68;300;185;43;115;61.67
300;69;300;199;41;101;66.33
300;70;300;197;58;103;65.67
300;71;300;214;42;86;71.33
300;72;300;209;45;91;69.67
300;73;300;180;38;120;60.00
300;74;300;204;49;96;68.00
300;75;300;187;45;113;62.33
300;76;300;195;55;105;65.00
300;77;300;194;38;106;64.67
300;78;300;190;37;110;63.33
300;79;300;202;49;98;67.33
300;80;300;187;45;113;62.33
300;81;300;201;46;99;67.00
300;82;300;196;48;104;65.33
300;83;300;191;46;109;63.67
300;84;300;205;43;95;68.33
300;85;300;186;43;114;62.00
300;86;300;214;47;86;71.33
300;87;300;191;46;109;63.67
300;88;300;197;54;103;65.67
300;89;300;196;49;104;65.33
300;90;300;198;48;102;66.00
300;91;300;201;46;99;67.00
300;92;300;200;50;100;66.67
300;93;300;190;44;110;63.33
300;94;300;189;43;111;63.00
300;95;300;205;61;95;68.33
300;96;300;203;40;97;67.67
300;97;300;195;44;105;65.00
300;98;300;197;55;103;65.67
300;99;300;197;34;103;65.67
300;100;300;200;55;100;66.67
900;56;900;600;145;300;66.67
900;57;900;600;149;300;66.67
