21375;1;17483;256;3892;81.79
21375;2;17482;256;3893;81.79
21375;3;17482;256;3893;81.79
21375;4;17482;256;3893;81.79
21375;5;17482;256;3893;81.79
21375;6;17483;256;3892;81.79
21375;7;17481;256;3894;81.78
21375;8;17482;256;3893;81.79
21375;9;17481;256;3894;81.78
21375;10;17481;256;3894;81.78
