21375;1;17415;256;3960;81.47
21375;2;17415;256;3960;81.47
21375;3;17416;256;3959;81.48
21375;4;17416;256;3959;81.48
21375;5;17417;256;3958;81.48
21375;6;17416;256;3959;81.48
21375;7;17415;256;3960;81.47
21375;8;17415;256;3960;81.47
21375;9;17414;256;3961;81.47
21375;10;17416;256;3959;81.48
