1729;1;1482;22;247;85.71
1729;2;1482;22;247;85.71
1729;3;1482;22;247;85.71
1729;4;1482;22;247;85.71
1729;5;1482;22;247;85.71
1729;6;1482;22;247;85.71
1729;7;1482;22;247;85.71
1729;8;1482;22;247;85.71
1729;9;1482;22;247;85.71
1729;10;1482;22;247;85.71
