3931;1;2717;50;1214;69.12
3931;2;2717;50;1214;69.12
3931;3;2717;50;1214;69.12
3931;4;2717;50;1214;69.12
3931;5;2717;50;1214;69.12
3931;6;2717;50;1214;69.12
3931;7;2717;50;1214;69.12
3931;8;2717;50;1214;69.12
3931;9;2717;50;1214;69.12
3931;10;2717;50;1214;69.12
