0.01;1;281;217;6;64;77.22
0.01;2;281;224;5;57;79.72
0.01;3;281;220;1;61;78.29
0.01;4;281;225;7;56;80.07
0.01;5;281;240;4;41;85.41
0.01;6;281;232;4;49;82.56
0.01;7;281;230;4;51;81.85
0.01;8;281;236;5;45;83.99
0.01;9;281;223;3;58;79.36
0.01;10;281;229;8;52;81.49
0.01;11;281;220;1;61;78.29
0.01;12;281;229;5;52;81.49
0.01;13;281;212;3;69;75.44
0.01;14;281;230;2;51;81.85
0.01;15;281;229;1;52;81.49
0.01;16;281;225;5;56;80.07
0.01;17;281;238;2;43;84.70
0.01;18;281;232;6;49;82.56
0.01;19;281;212;5;69;75.44
0.01;20;281;223;6;58;79.36
0.01;21;281;229;3;52;81.49
0.01;22;281;231;5;50;82.21
0.01;23;281;220;2;61;78.29
0.01;24;281;241;5;40;85.77
0.01;25;281;228;1;53;81.14
0.01;26;281;229;7;52;81.49
0.01;27;281;224;3;57;79.72
0.01;28;281;218;2;63;77.58
0.01;29;281;225;3;56;80.07
0.01;30;281;222;3;59;79.00
0.01;31;281;220;4;61;78.29
0.01;32;281;214;5;67;76.16
0.01;33;281;220;5;61;78.29
0.01;34;281;228;3;53;81.14
0.01;35;281;217;3;64;77.22
0.01;36;281;221;5;60;78.65
0.01;37;281;213;8;68;75.80
0.01;38;281;231;2;50;82.21
0.01;39;281;235;6;46;83.63
0.01;40;281;226;8;55;80.43
0.01;41;281;218;4;63;77.58
0.01;42;281;221;4;60;78.65
0.01;43;281;231;1;50;82.21
0.01;44;281;229;5;52;81.49
0.01;45;281;228;3;53;81.14
0.01;46;281;234;1;47;83.27
0.01;47;281;232;4;49;82.56
0.01;48;281;237;5;44;84.34
0.01;49;281;224;10;57;79.72
0.01;50;281;216;1;65;76.87
0.01;51;281;234;4;47;83.27
0.01;52;281;225;2;56;80.07
0.01;53;281;219;4;62;77.94
0.01;54;281;219;4;62;77.94
0.01;55;281;223;1;58;79.36
0.01;56;281;220;2;61;78.29
0.01;57;281;231;5;50;82.21
0.01;58;281;224;3;57;79.72
0.01;59;281;214;2;67;76.16
0.01;60;281;226;2;55;80.43
0.01;61;281;231;2;50;82.21
0.01;62;281;225;2;56;80.07
0.01;63;281;223;4;58;79.36
0.01;64;281;232;2;49;82.56
0.01;65;281;227;2;54;80.78
0.01;66;281;226;5;55;80.43
0.01;67;281;228;9;53;81.14
0.01;68;281;213;6;68;75.80
0.01;69;281;233;0;48;82.92
0.01;70;281;217;3;64;77.22
0.01;71;281;230;9;51;81.85
0.01;72;281;236;1;45;83.99
0.01;73;281;221;2;60;78.65
0.01;74;281;221;3;60;78.65
0.01;75;281;218;5;63;77.58
0.01;76;281;230;4;51;81.85
0.01;77;281;217;4;64;77.22
0.01;78;281;213;6;68;75.80
0.01;79;281;223;5;58;79.36
0.01;80;281;223;4;58;79.36
0.01;81;281;226;2;55;80.43
0.01;82;281;230;4;51;81.85
0.01;83;281;226;2;55;80.43
0.01;84;281;223;1;58;79.36
0.01;85;281;228;4;53;81.14
0.01;86;281;226;4;55;80.43
0.01;87;281;223;8;58;79.36
0.01;88;281;224;9;57;79.72
0.01;89;281;220;7;61;78.29
0.01;90;281;223;4;58;79.36
0.01;91;281;229;6;52;81.49
0.01;92;281;229;4;52;81.49
0.01;93;281;236;2;45;83.99
0.01;94;281;230;3;51;81.85
0.01;95;281;230;2;51;81.85
0.01;96;281;236;3;45;83.99
0.01;97;281;219;5;62;77.94
0.01;98;281;221;2;60;78.65
0.01;99;281;226;3;55;80.43
0.01;100;281;225;5;56;80.07
0.02;1;562;451;8;111;80.25
0.02;2;562;451;6;111;80.25
0.02;3;562;478;11;84;85.05
0.02;4;562;439;8;123;78.11
0.02;5;562;460;3;102;81.85
0.02;6;562;448;9;114;79.72
0.02;7;562;455;10;107;80.96
0.02;8;562;449;6;113;79.89
0.02;9;562;452;9;110;80.43
0.02;10;562;446;13;116;79.36
0.02;11;562;450;6;112;80.07
0.02;12;562;445;14;117;79.18
0.02;13;562;471;17;91;83.81
0.02;14;562;432;4;130;76.87
0.02;15;562;433;5;129;77.05
0.02;16;562;449;9;113;79.89
0.02;17;562;453;10;109;80.60
0.02;18;562;460;11;102;81.85
0.02;19;562;447;8;115;79.54
0.02;20;562;443;8;119;78.83
0.02;21;562;447;5;115;79.54
0.02;22;562;447;8;115;79.54
0.02;23;562;448;8;114;79.72
0.02;24;562;443;2;119;78.83
0.02;25;562;470;3;92;83.63
0.02;26;562;449;7;113;79.89
0.02;27;562;453;0;109;80.60
0.02;28;562;438;6;124;77.94
0.02;29;562;458;9;104;81.49
0.02;30;562;437;11;125;77.76
0.02;31;562;447;3;115;79.54
0.02;32;562;457;6;105;81.32
0.02;33;562;454;7;108;80.78
0.02;34;562;453;11;109;80.60
0.02;35;562;453;13;109;80.60
0.02;36;562;467;7;95;83.10
0.02;37;562;463;10;99;82.38
0.02;38;562;453;10;109;80.60
0.02;39;562;443;5;119;78.83
0.02;40;562;446;11;116;79.36
0.02;41;562;459;7;103;81.67
0.02;42;562;462;5;100;82.21
0.02;43;562;451;13;111;80.25
0.02;44;562;442;6;120;78.65
0.02;45;562;436;9;126;77.58
0.02;46;562;457;9;105;81.32
0.02;47;562;455;10;107;80.96
0.02;48;562;457;11;105;81.32
0.02;49;562;464;9;98;82.56
0.02;50;562;449;6;113;79.89
0.02;51;562;454;8;108;80.78
0.02;52;562;451;10;111;80.25
0.02;53;562;435;7;127;77.40
0.02;54;562;457;10;105;81.32
0.02;55;562;452;6;110;80.43
0.02;56;562;460;7;102;81.85
0.02;57;562;464;5;98;82.56
0.02;58;562;454;7;108;80.78
0.02;59;562;453;8;109;80.60
0.02;60;562;451;10;111;80.25
0.02;61;562;456;8;106;81.14
0.02;62;562;451;6;111;80.25
0.02;63;562;462;6;100;82.21
0.02;64;562;452;7;110;80.43
0.02;65;562;464;10;98;82.56
0.02;66;562;461;8;101;82.03
0.02;67;562;435;4;127;77.40
0.02;68;562;449;6;113;79.89
0.02;69;562;456;7;106;81.14
0.02;70;562;441;11;121;78.47
0.02;71;562;479;9;83;85.23
0.02;72;562;454;7;108;80.78
0.02;73;562;444;10;118;79.00
0.02;74;562;462;9;100;82.21
0.02;75;562;456;14;106;81.14
0.02;76;562;453;8;109;80.60
0.02;77;562;463;8;99;82.38
0.02;78;562;450;5;112;80.07
0.02;79;562;463;13;99;82.38
0.02;80;562;444;8;118;79.00
0.02;81;562;456;10;106;81.14
0.02;82;562;458;7;104;81.49
0.02;83;562;435;5;127;77.40
0.02;84;562;448;5;114;79.72
0.02;85;562;454;8;108;80.78
0.02;86;562;445;7;117;79.18
0.02;87;562;457;10;105;81.32
0.02;88;562;437;11;125;77.76
0.02;89;562;444;2;118;79.00
0.02;90;562;461;12;101;82.03
0.02;91;562;438;11;124;77.94
0.02;92;562;434;2;128;77.22
0.02;93;562;435;5;127;77.40
0.02;94;562;461;11;101;82.03
0.02;95;562;464;6;98;82.56
0.02;96;562;441;8;121;78.47
0.02;97;562;438;4;124;77.94
0.02;98;562;468;8;94;83.27
0.02;99;562;483;6;79;85.94
0.02;100;562;456;15;106;81.14
0.03;1;843;676;7;167;80.19
0.03;2;843;691;13;152;81.97
0.03;3;843;685;6;158;81.26
0.03;4;843;687;12;156;81.49
0.03;5;843;676;18;167;80.19
0.03;6;843;689;9;154;81.73
0.03;7;843;662;10;181;78.53
0.03;8;843;685;12;158;81.26
0.03;9;843;673;17;170;79.83
0.03;10;843;662;17;181;78.53
0.03;11;843;692;14;151;82.09
0.03;12;843;686;8;157;81.38
0.03;13;843;667;7;176;79.12
0.03;14;843;688;12;155;81.61
0.03;15;843;672;4;171;79.72
0.03;16;843;675;14;168;80.07
0.03;17;843;679;18;164;80.55
0.03;18;843;689;17;154;81.73
0.03;19;843;683;17;160;81.02
0.03;20;843;681;18;162;80.78
0.03;21;843;662;14;181;78.53
0.03;22;843;677;12;166;80.31
0.03;23;843;658;12;185;78.05
0.03;24;843;698;13;145;82.80
0.03;25;843;686;15;157;81.38
0.03;26;843;679;8;164;80.55
0.03;27;843;676;9;167;80.19
0.03;28;843;687;17;156;81.49
0.03;29;843;675;11;168;80.07
0.03;30;843;682;14;161;80.90
0.03;31;843;683;10;160;81.02
0.03;32;843;691;16;152;81.97
0.03;33;843;693;16;150;82.21
0.03;34;843;696;15;147;82.56
0.03;35;843;680;9;163;80.66
0.03;36;843;663;11;180;78.65
0.03;37;843;695;15;148;82.44
0.03;38;843;663;16;180;78.65
0.03;39;843;685;11;158;81.26
0.03;40;843;679;10;164;80.55
0.03;41;843;675;8;168;80.07
0.03;42;843;653;18;190;77.46
0.03;43;843;688;14;155;81.61
0.03;44;843;681;15;162;80.78
0.03;45;843;670;11;173;79.48
0.03;46;843;673;14;170;79.83
0.03;47;843;671;7;172;79.60
0.03;48;843;668;14;175;79.24
0.03;49;843;675;12;168;80.07
0.03;50;843;675;10;168;80.07
0.03;51;843;686;15;157;81.38
0.03;52;843;676;16;167;80.19
0.03;53;843;674;10;169;79.95
0.03;54;843;673;11;170;79.83
0.03;55;843;673;11;170;79.83
0.03;56;843;682;8;161;80.90
0.03;57;843;687;15;156;81.49
0.03;58;843;663;7;180;78.65
0.03;59;843;682;8;161;80.90
0.03;60;843;670;15;173;79.48
0.03;61;843;682;13;161;80.90
0.03;62;843;663;10;180;78.65
0.03;63;843;688;10;155;81.61
0.03;64;843;675;15;168;80.07
0.03;65;843;678;8;165;80.43
0.03;66;843;672;12;171;79.72
0.03;67;843;662;6;181;78.53
0.03;68;843;681;10;162;80.78
0.03;69;843;684;10;159;81.14
0.03;70;843;674;14;169;79.95
0.03;71;843;674;11;169;79.95
0.03;72;843;693;9;150;82.21
0.03;73;843;663;15;180;78.65
0.03;74;843;674;9;169;79.95
0.03;75;843;673;16;170;79.83
0.03;76;843;660;10;183;78.29
0.03;77;843;710;10;133;84.22
0.03;78;843;678;13;165;80.43
0.03;79;843;678;14;165;80.43
0.03;80;843;680;19;163;80.66
0.03;81;843;683;14;160;81.02
0.03;82;843;682;8;161;80.90
0.03;83;843;674;7;169;79.95
0.03;84;843;675;13;168;80.07
0.03;85;843;657;22;186;77.94
0.03;86;843;683;13;160;81.02
0.03;87;843;685;9;158;81.26
0.03;88;843;680;14;163;80.66
0.03;89;843;697;7;146;82.68
0.03;90;843;669;11;174;79.36
0.03;91;843;675;12;168;80.07
0.03;92;843;691;9;152;81.97
0.03;93;843;681;12;162;80.78
0.03;94;843;680;13;163;80.66
0.03;95;843;665;13;178;78.88
0.03;96;843;673;11;170;79.83
0.03;97;843;691;9;152;81.97
0.03;98;843;665;12;178;78.88
0.03;99;843;686;13;157;81.38
0.03;100;843;680;8;163;80.66
0.04;1;1123;885;12;238;78.81
0.04;2;1123;908;20;215;80.85
0.04;3;1123;899;10;224;80.05
0.04;4;1123;902;17;221;80.32
0.04;5;1123;906;23;217;80.68
0.04;6;1123;916;16;207;81.57
0.04;7;1123;903;14;220;80.41
0.04;8;1123;934;15;189;83.17
0.04;9;1123;895;8;228;79.70
0.04;10;1123;892;18;231;79.43
0.04;11;1123;901;18;222;80.23
0.04;12;1123;911;22;212;81.12
0.04;13;1123;906;15;217;80.68
0.04;14;1123;871;17;252;77.56
0.04;15;1123;899;10;224;80.05
0.04;16;1123;904;23;219;80.50
0.04;17;1123;925;20;198;82.37
