0.01;1;65;46;0;19;70.77
0.01;2;65;46;0;19;70.77
0.01;3;65;46;1;19;70.77
0.01;4;65;45;0;20;69.23
0.01;5;65;48;1;17;73.85
0.01;6;65;43;1;22;66.15
0.01;7;65;41;2;24;63.08
0.01;8;65;42;2;23;64.62
0.01;9;65;38;0;27;58.46
0.01;10;65;46;0;19;70.77
0.01;11;65;45;1;20;69.23
0.01;12;65;41;1;24;63.08
0.01;13;65;47;0;18;72.31
0.01;14;65;42;0;23;64.62
0.01;15;65;44;0;21;67.69
0.01;16;65;41;0;24;63.08
0.01;17;65;47;2;18;72.31
0.01;18;65;39;0;26;60.00
0.01;19;65;31;0;34;47.69
0.01;20;65;41;1;24;63.08
0.01;21;65;49;2;16;75.38
0.01;22;65;47;0;18;72.31
0.01;23;65;48;1;17;73.85
0.01;24;65;46;2;19;70.77
0.01;25;65;43;3;22;66.15
0.01;26;65;40;1;25;61.54
0.01;27;65;44;1;21;67.69
0.01;28;65;49;0;16;75.38
0.01;29;65;41;0;24;63.08
0.01;30;65;43;2;22;66.15
0.01;31;65;41;1;24;63.08
0.01;32;65;41;0;24;63.08
0.01;33;65;40;2;25;61.54
0.01;34;65;45;0;20;69.23
0.01;35;65;38;2;27;58.46
0.01;36;65;43;1;22;66.15
0.01;37;65;46;0;19;70.77
0.01;38;65;45;2;20;69.23
0.01;39;65;46;1;19;70.77
0.01;40;65;40;1;25;61.54
0.01;41;65;46;1;19;70.77
0.01;42;65;50;1;15;76.92
0.01;43;65;44;1;21;67.69
0.01;44;65;43;1;22;66.15
0.01;45;65;47;2;18;72.31
0.01;46;65;43;0;22;66.15
0.01;47;65;46;1;19;70.77
0.01;48;65;42;0;23;64.62
0.01;49;65;37;1;28;56.92
0.01;50;65;42;1;23;64.62
0.01;51;65;50;1;15;76.92
0.01;52;65;33;1;32;50.77
0.01;53;65;46;0;19;70.77
0.01;54;65;48;0;17;73.85
0.01;55;65;50;1;15;76.92
0.01;56;65;48;1;17;73.85
0.01;57;65;41;3;24;63.08
0.01;58;65;38;1;27;58.46
0.01;59;65;53;0;12;81.54
0.01;60;65;40;0;25;61.54
0.01;61;65;41;2;24;63.08
0.01;62;65;43;0;22;66.15
0.01;63;65;41;0;24;63.08
0.01;64;65;41;0;24;63.08
0.01;65;65;44;0;21;67.69
0.01;66;65;45;2;20;69.23
0.01;67;65;42;3;23;64.62
0.01;68;65;36;1;29;55.38
0.01;69;65;49;0;16;75.38
0.01;70;65;46;0;19;70.77
0.01;71;65;42;0;23;64.62
0.01;72;65;46;3;19;70.77
0.01;73;65;37;1;28;56.92
0.01;74;65;45;2;20;69.23
0.01;75;65;47;1;18;72.31
0.01;76;65;34;1;31;52.31
0.01;77;65;45;1;20;69.23
0.01;78;65;40;1;25;61.54
0.01;79;65;45;1;20;69.23
0.01;80;65;44;0;21;67.69
0.01;81;65;43;0;22;66.15
0.01;82;65;43;1;22;66.15
0.01;83;65;40;0;25;61.54
0.01;84;65;44;0;21;67.69
0.01;85;65;43;1;22;66.15
0.01;86;65;41;0;24;63.08
0.01;87;65;40;1;25;61.54
0.01;88;65;51;0;14;78.46
0.01;89;65;34;1;31;52.31
0.01;90;65;44;1;21;67.69
0.01;91;65;36;1;29;55.38
0.01;92;65;45;0;20;69.23
0.01;93;65;47;0;18;72.31
0.01;94;65;45;1;20;69.23
0.01;95;65;51;1;14;78.46
0.01;96;65;49;2;16;75.38
0.01;97;65;38;3;27;58.46
0.01;98;65;52;0;13;80.00
0.01;99;65;44;0;21;67.69
0.01;100;65;51;1;14;78.46
0.02;1;129;81;2;48;62.79
0.02;2;129;96;2;33;74.42
0.02;3;129;86;1;43;66.67
0.02;4;129;78;0;51;60.47
0.02;5;129;79;3;50;61.24
0.02;6;129;83;0;46;64.34
0.02;7;129;86;0;43;66.67
0.02;8;129;82;2;47;63.57
0.02;9;129;85;2;44;65.89
0.02;10;129;91;2;38;70.54
0.02;11;129;90;1;39;69.77
0.02;12;129;99;4;30;76.74
0.02;13;129;87;0;42;67.44
0.02;14;129;90;3;39;69.77
0.02;15;129;84;0;45;65.12
0.02;16;129;91;2;38;70.54
0.02;17;129;93;1;36;72.09
0.02;18;129;96;0;33;74.42
0.02;19;129;87;2;42;67.44
0.02;20;129;77;1;52;59.69
0.02;21;129;77;1;52;59.69
0.02;22;129;87;3;42;67.44
0.02;23;129;82;5;47;63.57
0.02;24;129;77;2;52;59.69
0.02;25;129;91;1;38;70.54
0.02;26;129;87;4;42;67.44
0.02;27;129;91;1;38;70.54
0.02;28;129;81;2;48;62.79
0.02;29;129;98;6;31;75.97
0.02;30;129;81;4;48;62.79
0.02;31;129;90;1;39;69.77
0.02;32;129;86;1;43;66.67
0.02;33;129;91;0;38;70.54
0.02;34;129;93;3;36;72.09
0.02;35;129;78;0;51;60.47
0.02;36;129;79;4;50;61.24
0.02;37;129;95;5;34;73.64
0.02;38;129;89;2;40;68.99
0.02;39;129;98;1;31;75.97
0.02;40;129;84;1;45;65.12
0.02;41;129;91;0;38;70.54
0.02;42;129;76;1;53;58.91
0.02;43;129;86;1;43;66.67
0.02;44;129;81;4;48;62.79
0.02;45;129;86;0;43;66.67
0.02;46;129;90;0;39;69.77
0.02;47;129;91;3;38;70.54
0.02;48;129;96;2;33;74.42
0.02;49;129;83;0;46;64.34
0.02;50;129;91;0;38;70.54
0.02;51;129;85;0;44;65.89
0.02;52;129;89;1;40;68.99
0.02;53;129;84;0;45;65.12
0.02;54;129;78;1;51;60.47
0.02;55;129;98;3;31;75.97
0.02;56;129;87;2;42;67.44
0.02;57;129;86;5;43;66.67
0.02;58;129;88;3;41;68.22
0.02;59;129;83;1;46;64.34
0.02;60;129;85;1;44;65.89
0.02;61;129;83;1;46;64.34
0.02;62;129;79;1;50;61.24
0.02;63;129;99;2;30;76.74
0.02;64;129;88;1;41;68.22
0.02;65;129;75;5;54;58.14
0.02;66;129;92;2;37;71.32
0.02;67;129;79;2;50;61.24
0.02;68;129;89;2;40;68.99
0.02;69;129;91;1;38;70.54
