0.01;1;55;36;0;19;65.45
0.01;2;55;33;1;22;60.00
0.01;3;55;37;0;18;67.27
0.01;4;55;35;0;20;63.64
0.01;5;55;41;0;14;74.55
0.01;6;55;40;1;15;72.73
0.01;7;55;35;0;20;63.64
0.01;8;55;34;1;21;61.82
0.01;9;55;36;0;19;65.45
0.01;10;55;36;0;19;65.45
0.01;11;55;35;0;20;63.64
0.01;12;55;35;0;20;63.64
0.01;13;55;39;0;16;70.91
0.01;14;55;34;0;21;61.82
0.01;15;55;38;1;17;69.09
0.01;16;55;35;0;20;63.64
0.01;17;55;37;0;18;67.27
0.01;18;55;37;0;18;67.27
0.01;19;55;36;0;19;65.45
0.01;20;55;31;0;24;56.36
0.01;21;55;40;1;15;72.73
0.01;22;55;37;0;18;67.27
0.01;23;55;35;1;20;63.64
0.01;24;55;32;0;23;58.18
0.01;25;55;35;0;20;63.64
0.01;26;55;40;0;15;72.73
0.01;27;55;41;0;14;74.55
0.01;28;55;32;0;23;58.18
0.01;29;55;36;0;19;65.45
0.01;30;55;36;0;19;65.45
0.01;31;55;35;0;20;63.64
0.01;32;55;40;0;15;72.73
0.01;33;55;40;0;15;72.73
0.01;34;55;33;2;22;60.00
0.01;35;55;40;0;15;72.73
0.01;36;55;34;1;21;61.82
0.01;37;55;35;0;20;63.64
0.01;38;55;38;0;17;69.09
0.01;39;55;41;1;14;74.55
0.01;40;55;36;0;19;65.45
0.01;41;55;35;0;20;63.64
0.01;42;55;45;0;10;81.82
0.01;43;55;40;2;15;72.73
0.01;44;55;31;0;24;56.36
0.01;45;55;36;0;19;65.45
0.01;46;55;35;0;20;63.64
0.01;47;55;43;1;12;78.18
0.01;48;55;36;0;19;65.45
0.01;49;55;39;0;16;70.91
0.01;50;55;38;0;17;69.09
0.01;51;55;38;1;17;69.09
0.01;52;55;31;0;24;56.36
0.01;53;55;42;0;13;76.36
0.01;54;55;39;0;16;70.91
0.01;55;55;33;0;22;60.00
0.01;56;55;39;0;16;70.91
0.01;57;55;42;2;13;76.36
0.01;58;55;36;1;19;65.45
0.01;59;55;36;1;19;65.45
0.01;60;55;34;1;21;61.82
0.01;61;55;36;0;19;65.45
0.01;62;55;36;0;19;65.45
0.01;63;55;35;0;20;63.64
0.01;64;55;34;0;21;61.82
0.01;65;55;40;2;15;72.73
0.01;66;55;32;0;23;58.18
0.01;67;55;30;0;25;54.55
0.01;68;55;35;0;20;63.64
0.01;69;55;37;1;18;67.27
0.01;70;55;37;0;18;67.27
0.01;71;55;40;0;15;72.73
0.01;72;55;40;0;15;72.73
