912;1;573;36;339;62.83
912;2;578;37;334;63.38
912;3;576;38;336;63.16
912;4;576;38;336;63.16
912;5;581;39;331;63.71
912;6;579;41;333;63.49
912;7;583;36;329;63.93
912;8;571;41;341;62.61
912;9;577;38;335;63.27
912;10;577;35;335;63.27
