csp_sfp.mut.187.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.161.1_1_2.SDL.do_cmp_clock|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.218.1_1_2.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.162.1_1_2.SDL.do_cmp_clock|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.463.1_1_2.SDL.csp_conn_sport|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.58.1_1_2.SDL.csp_ping|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_crc32.mut.96.1_1_2.SDL.csp_crc32_append|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.79.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.57.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.137.1_1_2.SDL.csp_hmac_set_key|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
commands.mut.124.1_1_5.SDL.cmd_ps|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.319.1_1_5.SDL.cmd_cmp_ident|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.366.1_1_5.SDL.cmd_cmp_ifc|./src;0;0;0;0;0;0;0;0;0;0
csp.mut.103.1_1_9.SDL.gs_csp_is_address_valid|./src;0;0;0;0;0;0;0;0;0;0
commands.mut.444.1_1_5.SDL.cmd_cmp_poke|./src;0;0;0;0;0;0;0;0;0;0
csp.mut.72.1_1_5.SDL.gs_csp_is_address_valid|./src;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.86.1_1_2.SDL.csp_buffer_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_buffer.mut.193.1_1_2.SDL.csp_buffer_free|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_sfp.mut.218.1_1_4.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.101.1_1_3.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.170.1_1_2.SDL.csp_hmac_verify|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.60.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
