350;0.685714285714286
373;0.638069705093834
380;0.618421052631579
359;0.668523676880223
362;0.662983425414365
372;0.639784946236559
367;0.651226158038147
365;0.654794520547945
383;0.610966057441253
354;0.677966101694915
371;0.644204851752022
378;0.624338624338624
383;0.610966057441253
364;0.656593406593407
363;0.661157024793388
367;0.651226158038147
351;0.683760683760684
352;0.681818181818182
371;0.641509433962264
371;0.644204851752022
370;0.645945945945946
343;0.696793002915452
357;0.672268907563025
347;0.688760806916426
360;0.666666666666667
362;0.662983425414365
359;0.668523676880223
388;0.597938144329897
358;0.670391061452514
372;0.639784946236559
359;0.668523676880223
371;0.641509433962264
375;0.634666666666667
342;0.698830409356725
360;0.666666666666667
365;0.654794520547945
373;0.638069705093834
352;0.681818181818182
370;0.645945945945946
369;0.64769647696477
371;0.644204851752022
371;0.644204851752022
374;0.636363636363636
375;0.632
375;0.634666666666667
378;0.626984126984127
380;0.618421052631579
368;0.64945652173913
376;0.63031914893617
375;0.632
379;0.622691292875989
367;0.651226158038147
364;0.659340659340659
364;0.656593406593407
364;0.659340659340659
356;0.674157303370786
367;0.651226158038147
343;0.696793002915452
353;0.679886685552408
353;0.679886685552408
355;0.676056338028169
350;0.685714285714286
375;0.632
359;0.668523676880223
361;0.664819944598338
374;0.636363636363636
378;0.624338624338624
346;0.690751445086705
373;0.638069705093834
383;0.613577023498694
339;0.702064896755162
356;0.674157303370786
344;0.694767441860465
359;0.668523676880223
364;0.656593406593407
372;0.639784946236559
367;0.651226158038147
364;0.659340659340659
358;0.670391061452514
364;0.656593406593407
347;0.688760806916426
364;0.659340659340659
357;0.672268907563025
375;0.634666666666667
364;0.656593406593407
371;0.644204851752022
366;0.653005464480874
369;0.64769647696477
366;0.653005464480874
358;0.670391061452514
372;0.639784946236559
371;0.644204851752022
357;0.672268907563025
359;0.668523676880223
356;0.674157303370786
359;0.668523676880223
365;0.654794520547945
359;0.668523676880223
353;0.679886685552408
375;0.634666666666667
