300;1;300;205;5;95;68.33
300;2;300;207;2;93;69.00
300;3;300;200;6;100;66.67
300;4;300;206;8;94;68.67
300;5;300;206;8;94;68.67
300;6;300;218;3;82;72.67
300;7;300;194;4;106;64.67
300;8;300;212;7;88;70.67
300;9;300;235;4;65;78.33
300;10;300;201;4;99;67.00
300;11;300;199;1;101;66.33
300;12;300;208;4;92;69.33
300;13;300;203;6;97;67.67
300;14;300;207;4;93;69.00
300;15;300;222;2;78;74.00
300;16;300;206;3;94;68.67
300;17;300;210;6;90;70.00
300;18;300;213;1;87;71.00
300;19;300;206;1;94;68.67
300;20;300;196;4;104;65.33
300;21;300;194;6;106;64.67
300;22;300;198;4;102;66.00
300;23;300;208;5;92;69.33
300;24;300;200;3;100;66.67
300;25;300;199;2;101;66.33
300;26;300;211;2;89;70.33
300;27;300;215;5;85;71.67
300;28;300;190;4;110;63.33
300;29;300;206;5;94;68.67
300;30;300;207;4;93;69.00
300;31;300;203;3;97;67.67
300;32;300;224;8;76;74.67
300;33;300;222;4;78;74.00
300;34;300;199;7;101;66.33
300;35;300;210;2;90;70.00
300;36;300;210;4;90;70.00
300;37;300;215;5;85;71.67
300;38;300;203;3;97;67.67
300;39;300;213;5;87;71.00
300;40;300;205;2;95;68.33
300;41;300;195;4;105;65.00
300;42;300;188;4;112;62.67
300;43;300;215;2;85;71.67
300;44;300;211;2;89;70.33
300;45;300;199;6;101;66.33
300;46;300;208;1;92;69.33
300;47;300;211;5;89;70.33
300;48;300;218;7;82;72.67
300;49;300;213;4;87;71.00
300;50;300;220;1;80;73.33
300;51;300;195;4;105;65.00
300;52;300;214;4;86;71.33
300;53;300;212;1;88;70.67
300;54;300;225;5;75;75.00
300;55;300;196;4;104;65.33
300;56;300;204;2;96;68.00
300;57;300;203;4;97;67.67
300;58;300;216;3;84;72.00
300;59;300;207;6;93;69.00
300;60;300;207;6;93;69.00
300;61;300;196;5;104;65.33
300;62;300;206;2;94;68.67
300;63;300;203;6;97;67.67
300;64;300;201;4;99;67.00
300;65;300;198;6;102;66.00
300;66;300;214;5;86;71.33
300;67;300;225;5;75;75.00
300;68;300;204;4;96;68.00
300;69;300;200;4;100;66.67
300;70;300;214;3;86;71.33
300;71;300;212;2;88;70.67
300;72;300;212;7;88;70.67
300;73;300;203;6;97;67.67
300;74;300;195;2;105;65.00
300;75;300;213;3;87;71.00
300;76;300;210;0;90;70.00
300;77;300;222;9;78;74.00
300;78;300;219;4;81;73.00
300;79;300;197;4;103;65.67
300;80;300;219;4;81;73.00
300;81;300;207;5;93;69.00
300;82;300;212;8;88;70.67
300;83;300;232;2;68;77.33
300;84;300;202;3;98;67.33
300;85;300;220;5;80;73.33
300;86;300;192;0;108;64.00
300;87;300;208;4;92;69.33
300;88;300;213;3;87;71.00
300;89;300;207;5;93;69.00
300;90;300;220;1;80;73.33
300;91;300;210;2;90;70.00
300;92;300;200;6;100;66.67
300;93;300;211;3;89;70.33
300;94;300;210;4;90;70.00
300;95;300;217;3;83;72.33
300;96;300;205;4;95;68.33
300;97;300;202;1;98;67.33
300;98;300;208;4;92;69.33
300;99;300;201;5;99;67.00
300;100;300;211;4;89;70.33
1000;11;1000;700;8;300;70.00
1000;52;1000;700;15;300;70.00
1000;61;1000;700;13;300;70.00
