1729;1;1368;20;361;79.12
1729;2;1357;21;372;78.48
1729;3;1375;16;354;79.53
1729;4;1354;18;375;78.31
1729;5;1363;16;366;78.83
1729;6;1364;21;365;78.89
1729;7;1372;18;357;79.35
1729;8;1357;18;372;78.48
1729;9;1354;18;375;78.31
1729;10;1362;15;367;78.77
