21375;1;16066;227;5309;75.16
21375;2;16061;226;5314;75.14
21375;3;16081;222;5294;75.23
21375;4;16079;225;5296;75.22
21375;5;16067;233;5308;75.17
21375;6;16046;222;5329;75.07
21375;7;16087;223;5288;75.26
21375;8;16086;222;5289;75.26
21375;9;16054;220;5321;75.11
21375;10;16107;229;5268;75.35
