258;0.806201550387597
217;0.847926267281106
269;0.795539033457249
267;0.797752808988764
228;0.837719298245614
252;0.813492063492063
294;0.76530612244898
217;0.847926267281106
250;0.816
267;0.797752808988764
282;0.780141843971631
225;0.84
245;0.820408163265306
261;0.804597701149425
247;0.817813765182186
254;0.811023622047244
228;0.837719298245614
275;0.789090909090909
189;0.873015873015873
250;0.816
301;0.757475083056478
245;0.820408163265306
275;0.789090909090909
217;0.847926267281106
233;0.832618025751073
256;0.80859375
250;0.816
263;0.802281368821293
294;0.76530612244898
267;0.797752808988764
228;0.837719298245614
254;0.811023622047244
269;0.795539033457249
258;0.806201550387597
271;0.793357933579336
205;0.858536585365854
273;0.791208791208791
230;0.834782608695652
225;0.84
258;0.806201550387597
240;0.825
217;0.847926267281106
280;0.782142857142857
245;0.820408163265306
254;0.811023622047244
220;0.845454545454545
271;0.793357933579336
252;0.813492063492063
240;0.825
269;0.795539033457249
273;0.791208791208791
245;0.820408163265306
225;0.84
233;0.832618025751073
211;0.853080568720379
280;0.782142857142857
252;0.813492063492063
205;0.858536585365854
243;0.823045267489712
252;0.813492063492063
196;0.86734693877551
245;0.820408163265306
278;0.784172661870504
236;0.830508474576271
261;0.804597701149425
269;0.795539033457249
250;0.816
245;0.820408163265306
254;0.811023622047244
238;0.827731092436975
256;0.80859375
250;0.816
236;0.830508474576271
258;0.806201550387597
263;0.802281368821293
250;0.816
236;0.830508474576271
214;0.850467289719626
238;0.827731092436975
228;0.837719298245614
245;0.820408163265306
236;0.830508474576271
273;0.791208791208791
228;0.837719298245614
275;0.789090909090909
236;0.830508474576271
250;0.816
254;0.811023622047244
256;0.80859375
265;0.8
256;0.80859375
265;0.8
247;0.817813765182186
193;0.870466321243523
214;0.850467289719626
273;0.791208791208791
217;0.847926267281106
280;0.782142857142857
269;0.795539033457249
233;0.832618025751073
